CustomerID,Recency,Frequency,Monetary,Recency_Neglog,Frequency_Neglog,Monetary_Neglog,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
15581,496,193,0.128452141,6.208590026,5.267858159,0.120846907,9.858776641,5.943297498,4.898158011
15582,547,65,0.085429682,6.306275287,4.189654742,0.081975929,8.88621438,4.778222747,4.551637847
15584,895,100,0.090805808,6.797940413,4.615120517,0.086916697,3.991157107,5.23796849,4.595682933
15585,502,60,0.168944737,6.22059017,4.110873864,0.156101408,9.739302248,4.693094458,5.212438644
15587,494,9,0.282437264,6.204557763,2.302585093,0.24876238,9.898922179,2.739111048,6.038476409
15589,581,58,-0.031550338,6.366470448,4.077537444,-0.031062853,8.28690655,4.657072108,3.543939558
15592,918,23,0.123013105,6.823286122,3.17805383,0.116015345,3.7388132,3.685116695,4.855086452
15593,942,5,0.064590003,6.849066283,1.791759469,0.062589751,3.482143865,2.187127974,4.37881735
15594,571,90,0.03662067,6.349138991,4.510859507,0.035966067,8.459459914,5.125307123,4.141477206
15596,508,79,0.101955731,6.232448017,4.382026635,0.097086538,9.621244582,4.986094129,4.686343249
15598,922,1,-0.003227973,6.827629235,0.693147181,-0.003222774,3.695572828,1,3.792123408
15599,530,79,0.048249055,6.274762021,4.382026635,0.047121205,9.199962971,4.986094129,4.240921074
15601,500,473,0.09963134,6.216606101,6.161207322,0.094974978,9.778967958,6.908624204,4.667519482
15602,503,51,0.122987242,6.222576268,3.951243719,0.115992315,9.719528498,4.52060284,4.854881149
15603,950,2,-0.031246224,6.857514063,1.098612289,-0.030767997,3.398037093,1.438133614,3.546568088
15604,924,17,0.057650662,6.829793738,2.890371758,0.056050091,3.674022864,3.374255949,4.320518739
15605,586,68,0.048188734,6.37502482,4.234106505,0.047063659,8.201738538,4.826256008,4.240408073
15606,500,81,0.177800717,6.216606101,4.406719247,0.1636489,9.778967958,5.012776237,5.279721706
15607,684,13,0.073187931,6.529418838,2.63905733,0.070633593,6.664579357,3.102693004,4.450525182
15608,900,19,0.120462835,6.803505258,2.995732274,0.113741845,3.93575307,3.488105409,4.834819056
15609,528,28,0.103462001,6.270988432,3.36729583,0.098452512,9.237533128,3.889606008,4.69852039
15610,923,6,0.056595763,6.828712072,1.945910149,0.055052196,3.684792015,2.353698644,4.311622876
15611,569,41,-0.062142208,6.345636361,3.737669618,-0.06028782,8.494332384,4.289820978,3.283409958
15612,908,6,0.053204166,6.812345094,1.945910149,0.051837104,3.84774295,2.353698644,4.282961538
15615,502,513,0.154814612,6.22059017,6.242223265,0.143939822,9.739302248,6.996167638,5.104022679
15618,904,47,-0.027842071,6.807934944,3.871201011,-0.027461527,3.891650761,4.434111055,3.576044025
15619,882,2,-0.058270058,6.783325201,1.098612289,-0.056635554,4.136667329,1.438133614,3.315968537
15620,501,97,-0.011623906,6.21860012,4.584967479,-0.011556868,9.759115349,5.205386008,3.717828093
15621,876,17,0.437175215,6.776506992,2.890371758,0.362679531,4.204549955,3.374255949,7.054005025
15622,551,165,0.114129645,6.313548046,5.111987788,0.108073513,8.813806207,5.774868581,4.784288
15623,1013,19,0.124485445,6.921658184,2.995732274,0.117325549,2.759413094,3.488105409,4.866766431
15624,552,30,0.327868174,6.315358002,3.433987204,0.28357478,8.795786148,3.961670736,6.348815881
15625,533,66,0.055391402,6.280395839,4.204692619,0.053911695,9.143872232,4.794472233,4.301455742
15626,655,59,0.149945913,6.486160789,4.094344562,0.139714909,7.095259951,4.675233383,5.066359165
15628,509,179,0.130064854,6.234410726,5.192956851,0.122275024,9.601703693,5.862361357,4.910889139
15630,547,74,0.005786597,6.306275287,4.317488114,0.005769919,8.88621438,4.91635571,3.872289887
15632,510,189,0.094536194,6.23636959,5.247024072,0.090330707,9.582201081,5.920784799,4.626117549
15634,889,14,0.033805455,6.791221463,2.708050201,0.03324661,4.058051513,3.177244662,4.117234268
15636,961,17,-0.072580413,6.869014451,2.890371758,-0.070067346,3.28353831,3.374255949,3.196229151
15638,1173,2,-0.038312058,7.068172,1.098612289,-0.037596374,1.300709835,1.438133614,3.485695675
15639,1006,23,0.061983845,6.914730893,3.17805383,0.060138711,2.828381761,3.685116695,4.356967251
15640,491,2460,0.145720019,6.198478716,7.80832305,0.136033277,9.959445647,8.688448787,5.033538797
15641,502,118,0.05244274,6.22059017,4.779123493,0.051113881,9.739302248,5.41518526,4.27651428
15643,1063,10,0.354812467,6.96979067,2.397895273,0.303663044,2.280202221,2.842100412,6.52789521
15644,492,373,0.10204977,6.200509174,5.924255797,0.097171873,9.939230249,6.652581389,4.687103982
15645,890,47,0.254741459,6.792344427,3.871201011,0.226929543,4.046871186,4.434111055,5.843844868
15646,595,26,0.076421036,6.390240667,3.295836866,0.073641683,8.050248348,3.812389563,4.477341169
15648,540,48,0.139830055,6.293419279,3.891820298,0.130879176,9.014209824,4.456391648,4.987591927
15649,510,2,-0.007817047,6.23636959,1.098612289,-0.007786652,9.582201081,1.438133614,3.751438147
15651,615,29,0.030188872,6.423246964,3.401197382,0.029742156,7.721635023,3.926239023,4.085993377
15652,963,19,0.160529013,6.871091295,2.995732274,0.148875947,3.262861086,3.488105409,5.14802638
15653,964,6,-0.105824267,6.872128101,1.945910149,-0.100590999,3.252538555,2.353698644,2.924122248
15654,881,20,0.361224198,6.782192056,3.044522438,0.308384441,4.147949007,3.540826618,6.569984689
15655,577,35,0.048339507,6.359573869,3.583518938,0.04720749,8.355569442,4.123250309,4.24169027
15656,505,61,0.084444689,6.226536669,4.127134385,0.081068049,9.680098428,4.710665096,4.543544434
15657,894,1,-0.081291893,6.796823718,0.693147181,-0.078156524,4.002275009,1,3.124117173
15658,598,42,0.372737882,6.395261598,3.761200116,0.3168072,8.000259557,4.315247339,6.645070422
15659,915,11,0.236765553,6.820016365,2.48490665,0.212499547,3.771367169,2.936122335,5.715206874
15660,508,105,0.071178071,6.232448017,4.663439094,0.068759044,9.621244582,5.290180117,4.433814275
15661,696,10,0.179241483,6.546785411,2.397895273,0.164871421,6.491676374,2.842100412,5.29062002
15664,502,17,0.095719906,6.22059017,2.890371758,0.091411596,9.739302248,3.374255949,4.635753272
15665,498,144,0.110773562,6.212606096,4.976733742,0.105056675,9.818792331,5.628717056,4.757394026
15668,696,2,-0.048701122,6.546785411,1.098612289,-0.047552372,6.491676374,1.438133614,3.396941691
15669,528,53,-0.01517459,6.270988432,3.988984047,-0.015060608,9.237533128,4.561383923,3.686593567
15670,1168,10,0.0968516,7.063903961,2.397895273,0.092443894,1.343202771,2.842100412,4.644955821
15671,573,100,-0.002569903,6.352629396,4.615120517,-0.002566606,8.424709164,5.23796849,3.797972897
15673,542,156,0.045507075,6.29710932,5.056245805,0.044502007,8.97747148,5.714635441,4.217571901
15674,549,121,0.214946999,6.309918278,4.804021045,0.194700454,8.849944468,5.442088818,5.556534642
15675,953,21,0.016466798,6.860663671,3.091042453,0.016332691,3.366679335,3.591094772,3.966453029
15676,881,75,0.125429938,6.782192056,4.33073334,0.11816513,4.147949007,4.930668111,4.874250978
15677,921,32,0.171889632,6.826545224,3.496507561,0.158617516,3.706365328,4.029228386,5.234868811
15679,513,30,0.114585511,6.242223265,3.433987204,0.108482597,9.523921423,3.961670736,4.78793483
15680,509,75,0.05183978,6.234410726,4.33073334,0.050540802,9.601703693,4.930668111,4.271405494
15681,511,72,0.042752719,6.238324625,4.290459441,0.041864061,9.562736598,4.887149326,4.194055611
15683,989,10,0.037398749,6.897704943,2.397895273,0.036716377,2.997893475,2.842100412,4.148165938
15687,612,195,0.092808472,6.418364936,5.278114659,0.088750963,7.77024088,5.954380369,4.612034725
15689,504,9,0.317047393,6.224558429,2.302585093,0.275392407,9.699793943,2.739111048,6.275873104
15690,876,18,0.084937475,6.776506992,2.944438979,0.081522359,4.204549955,3.43267939,4.547594435
15691,675,4,0.000391502,6.516193076,1.609437912,0.000391425,6.796256102,1.990116688,3.824342634
15692,900,11,0.081611075,6.803505258,2.48490665,0.078451666,3.93575307,2.936122335,4.520220359
15694,503,75,0.075844557,6.222576268,4.33073334,0.073105987,9.719528498,4.930668111,4.472565647
15695,600,43,0.094910649,6.398594935,3.784189634,0.090672761,7.967072593,4.340089133,4.629166835
15696,551,189,0.241851109,6.313548046,5.247024072,0.216603096,8.813806207,5.920784799,5.751788473
15699,889,17,0.145985715,6.791221463,2.890371758,0.136265153,4.058051513,3.374255949,5.035605885
15700,499,157,0.066093761,6.214608098,5.062595033,0.064001278,9.798860232,5.721496229,4.391400583
15701,874,199,-0.002799356,6.774223886,5.298317367,-0.002795445,4.227280741,5.976210817,3.795932884
15703,637,9,0.025949315,6.458338283,2.302585093,0.025618345,7.37226304,2.739111048,4.049231149
15704,541,122,0.151127786,6.295266001,4.812184355,0.140742146,8.995823706,5.450909851,5.075516593
15705,1073,6,0.255773495,6.979145275,1.945910149,0.227751713,2.187067024,2.353698644,5.851174209
15706,931,53,0.1199421,6.837332815,3.988984047,0.113276988,3.598963209,4.561383923,4.830675025
15707,915,128,0.110242401,6.820016365,4.859812404,0.104578371,3.771367169,5.502375313,4.753130126
15708,552,219,0.126965196,6.315358002,5.393627546,0.119528353,8.795786148,6.079200181,4.8864036
15709,1155,6,0.132910494,7.052721049,1.945910149,0.12478998,1.454540739,2.353698644,4.933309028
15712,550,55,0.217788836,6.311734809,4.025351691,0.197036785,8.831858941,4.600681725,5.577362158
15713,509,8,0.178879217,6.234410726,2.197224577,0.164564171,9.601703693,2.625261588,5.287881003
15714,883,33,0.090088378,6.784457063,3.526360525,0.086258773,4.12539842,4.061486616,4.589817792
15716,615,91,0.164482989,6.423246964,4.521788577,0.152277202,7.721635023,5.137116754,5.178347291
15717,562,12,0.098476696,6.333279628,2.564949357,0.093924399,8.617357002,3.022614119,4.658153963
15719,510,1208,0.088003614,6.23636959,7.097548851,0.08434447,9.582201081,7.92040719,4.572752499
15721,883,77,0.150586549,6.784457063,4.356708827,0.140271855,4.12539842,4.958736454,5.071324127
15722,980,22,0.201999596,6.88857246,3.135494216,0.1839865,3.088817211,3.639128033,5.461023772
15723,507,36,0.123945676,6.230481448,3.610917913,0.116845419,9.6408239,4.152856831,4.862486254
15724,1073,10,0.015873094,6.979145275,2.397895273,0.015748434,2.187067024,2.842100412,3.961244603
15727,502,323,0.009463451,6.22059017,5.780743516,0.009418953,9.739302248,6.497506258,3.904819656
15728,921,2,0.446420154,6.826545224,1.098612289,0.369091644,3.706365328,1.438133614,7.111166607
15729,632,9,-0.011915271,6.450470422,2.302585093,-0.011844843,7.450596095,2.739111048,3.715260901
15730,532,69,0.070174431,6.278521424,4.248495242,0.067821655,9.162534055,4.841804052,4.425457804
15732,653,17,0.35418037,6.483107351,2.890371758,0.303196378,7.125660219,3.374255949,6.523735061
15733,1154,10,0.271902641,7.051855623,2.397895273,0.240513922,1.463156992,2.842100412,5.964944504
15734,1072,11,0.253773659,6.978213743,2.48490665,0.226157931,2.196341436,2.936122335,5.836966237
15737,573,61,0.231702065,6.352629396,4.127134385,0.208397005,8.424709164,4.710665096,5.678634257
15738,508,187,0.039462357,6.232448017,5.236441963,0.038703616,9.621244582,5.909350084,4.165881423
15740,921,9,-0.02836699,6.826545224,2.302585093,-0.027972098,3.706365328,2.739111048,3.571492484
15743,888,75,0.159333178,6.790097236,4.33073334,0.147844993,4.069244409,4.930668111,5.138835812
15744,949,3,-0.061866566,6.856461985,1.386294361,-0.060028271,3.408511665,1.74899436,3.285723739
15745,581,54,0.183331932,6.366470448,4.007333185,0.168334131,8.28690655,4.58121146,5.321488777
15746,1006,29,0.401427047,6.914730893,3.401197382,0.337491037,2.828381761,3.926239023,6.829459061
15747,509,83,0.099516411,6.234410726,4.430816799,0.094870457,9.601703693,5.038815339,4.666587718
15748,912,18,0.185190486,6.816735881,2.944438979,0.169903509,3.80402793,3.43267939,5.335479195
15749,565,16,0.24648961,6.338594078,2.833213344,0.220331289,8.564445912,3.312492256,5.785023911
15750,498,340,0.135898917,6.212606096,5.831882477,0.127424335,9.818792331,6.552765508,4.956793311
15752,575,367,0.071886055,6.356107661,5.908082938,0.069419765,8.390079286,6.635105475,4.439704361
15753,688,1,-0.070864178,6.535241271,0.693147181,-0.068465965,6.606610751,1,3.210504864
15754,638,34,0.101430646,6.459904454,3.555348061,0.096609922,7.356670116,4.092809692,4.682094394
15755,574,105,0.11168287,6.354370041,4.663439094,0.105874966,8.407379168,5.290180117,4.764688783
15756,545,215,0.009934671,6.302618976,5.375278408,0.009885647,8.922616906,6.059372644,3.908980058
15757,543,58,0.048864519,6.298949247,4.077537444,0.047708169,8.95915302,4.657072108,4.246153633
15758,896,8,0.256670708,6.799055862,2.197224577,0.228465929,3.980051607,2.625261588,5.857541173
15759,501,8,0.186996387,6.21860012,2.197224577,0.171426072,9.759115349,2.625261588,5.349052271
15762,937,35,0.124451811,6.843749949,3.583518938,0.117295638,3.535073707,4.123250309,4.866499785
15763,903,56,0.165659726,6.80682936,4.043051268,0.153287215,3.902658037,4.619807365,5.187351173
15764,511,200,0.072522232,6.238324625,5.303304908,0.070013101,9.562736598,5.981600207,4.444993724
15766,936,10,0.04456089,6.842683282,2.397895273,0.043596596,3.545693526,2.842100412,4.209500509
15768,551,40,-0.050225561,6.313548046,3.713572067,-0.049004961,8.813806207,4.263781876,3.383992404
15769,526,159,0.263090681,6.267200549,5.075173815,0.233561639,9.275245597,5.73508849,5.902967515
15774,940,22,0.18032916,6.84694314,3.135494216,0.165793349,3.503282046,3.639128033,5.298838664
15775,572,7,0.161306224,6.350885717,2.079441542,0.149545427,8.442069377,2.497988721,5.153994541
15776,1005,17,-0.030493445,6.913737351,2.890371758,-0.03003776,2.838273545,3.374255949,3.553077875
15777,504,34,0.220757639,6.224558429,3.555348061,0.199471682,9.699793943,4.092809692,5.599068351
15780,500,31,0.102318699,6.216606101,3.465735903,0.097415869,9.778967958,3.995977441,4.689279111
15781,649,24,0.171712361,6.476972363,3.218875825,0.158466235,7.186740655,3.729227736,5.233520192
15782,918,35,0.14533684,6.823286122,3.583518938,0.135698777,3.7388132,4.123250309,5.030556861
15783,882,13,0.055236836,6.783325201,2.63905733,0.053765231,4.136667329,3.102693004,4.300150063
15785,904,77,-0.013029062,6.807934944,4.356708827,-0.012944914,3.891650761,4.958736454,3.705454182
15786,915,3,0.563237453,6.820016365,1.386294361,0.446758961,3.771367169,1.74899436,7.803541564
15787,898,187,0.183138082,6.801283034,5.236441963,0.1681703,3.957877701,5.909350084,5.320028285
15789,501,24,-0.01908164,6.21860012,3.218875825,-0.018901868,9.759115349,3.729227736,3.652350169
15791,530,123,0.150449642,6.274762021,4.820281566,0.140152859,9.199962971,5.459659457,5.070263325
15793,697,11,0.175406647,6.548219103,2.48490665,0.161614171,6.477402421,2.936122335,5.261582857
15795,1021,40,0.150686121,6.929516771,3.713572067,0.140358391,2.681172378,4.263781876,5.072095566
15796,541,121,0.180947375,6.295266001,4.804021045,0.166316976,8.995823706,5.442088818,5.303506603
15797,610,12,0.273927918,6.415096959,2.564949357,0.242104976,7.802777118,3.022614119,5.979128159
15799,660,91,0.227209692,6.49375384,4.521788577,0.204743049,7.01966293,5.137116754,5.646060613
15800,575,126,0.016775594,6.356107661,4.844187086,0.016636438,8.390079286,5.485491056,3.969160822
15801,929,13,0.076160036,6.835184586,2.63905733,0.073399183,3.620351144,3.102693004,4.475179374
15803,923,7,-0.087039368,6.828712072,2.079441542,-0.083457825,3.684792015,2.497988721,3.076858066
15804,497,224,-0.015941261,6.210600077,5.416100402,-0.015815534,9.838764413,6.103483685,3.679863682
15805,507,332,0.080351902,6.230481448,5.80814249,0.077286823,9.6408239,6.52711278,4.509836227
15806,1029,22,0.067459079,6.937314081,3.135494216,0.065281132,2.603541732,3.639128033,4.402809996
15807,922,44,0.217966852,6.827629235,3.80666249,0.197182954,3.695572828,4.364372637,5.578665199
15808,504,211,0.211847512,6.224558429,5.356586275,0.192146065,9.699793943,6.039174477,5.533763226
15809,553,47,0.121193216,6.317164687,3.871201011,0.11439349,8.777798646,4.434111055,4.840628222
15810,498,164,0.094982783,6.212606096,5.105945474,0.09073864,9.818792331,5.768339435,4.629754123
15811,500,144,0.145208482,6.216606101,4.976733742,0.135586701,9.778967958,5.628717056,5.029557742
15812,580,18,0.165861623,6.364750757,2.944438979,0.153460404,8.30402793,3.43267939,5.188895093
15813,534,74,0.004447522,6.282266747,4.317488114,0.004437661,9.125245323,4.91635571,3.860413307
15814,888,71,-0.005403284,6.790097236,4.276666119,-0.005388739,4.069244409,4.872244669,3.772814645
15815,590,59,-0.014706185,6.381816017,4.094344562,-0.014599098,8.134124833,4.675233383,3.690707751
15819,921,84,0.007880324,6.826545224,4.442651256,0.007849436,3.706365328,5.051603304,3.890828001
15820,645,34,0.122871134,6.470799504,3.555348061,0.115888917,7.248198134,4.092809692,4.853959397
15821,916,61,0.100899087,6.821107472,4.127134385,0.096127198,3.760504014,4.710665096,4.677791093
15822,502,32,0.088438963,6.22059017,3.496507561,0.084744526,9.739302248,4.029228386,4.576318844
15823,1209,13,0.292962082,7.098375639,2.63905733,0.256935773,1,3.102693004,6.111339144
15825,500,20,0.04216316,6.216606101,3.044522438,0.041298515,9.778967958,3.540826618,4.189013976
15826,561,93,0.020796706,6.33150185,4.543294782,0.020583406,8.635056704,5.160355724,4.004346564
15827,510,99,0.104545265,6.23636959,4.605170186,0.099433725,9.582201081,5.227216457,4.707267539
15829,971,51,-0.069752772,6.879355804,3.951243719,-0.067427567,3.180578966,4.52060284,3.219761791
15830,909,37,0.07048704,6.8134446,3.63758616,0.068113723,3.836796188,4.181673751,4.428061482
15831,652,57,0.224929501,6.481577129,4.060443011,0.202883292,7.140895233,4.638600368,5.629481574
15832,580,102,0.075093974,6.364750757,4.634728988,0.072408075,8.30402793,5.259156825,4.466344024
15834,496,1648,0.143781823,6.208590026,7.407924323,0.134340161,9.858776641,8.255789753,5.018445301
15835,607,69,0.228757197,6.410174882,4.248495242,0.20600325,7.851781712,4.841804052,5.657294826
15836,917,11,0.254448188,6.822197391,2.48490665,0.226695785,3.7496527,2.936122335,5.841761002
15837,936,24,0.084397605,6.842683282,3.218875825,0.08102463,3.545693526,3.729227736,4.543157371
15838,510,215,0.029373477,6.23636959,5.375278408,0.028950343,9.582201081,6.059372644,4.07893466
15839,897,34,0.210522756,6.800170068,3.555348061,0.191052296,3.968958481,4.092809692,5.52401269
15840,500,25,-0.003340461,6.216606101,3.258096538,-0.003334895,9.778967958,3.77160848,3.791123895
15841,562,70,-0.010443135,6.333279628,4.262679877,-0.010388982,8.617357002,4.85713155,3.728239351
15843,731,6,0.330127531,6.595780514,1.945910149,0.285274826,6.003877212,2.353698644,6.363971151
15845,519,155,0.070849362,6.253828812,5.049856007,0.06845213,9.408375679,5.707730814,4.431078252
15847,910,21,0.040416512,6.814542897,3.091042453,0.039621126,3.825861447,3.591094772,4.174060682
15850,499,80,-0.077192072,6.214608098,4.394449155,-0.074357722,9.798860232,4.999517537,3.157982064
15852,1058,22,0.0572918,6.965080346,3.135494216,0.055710733,2.327098586,3.639128033,4.317493484
15853,923,29,0.010803314,6.828712072,3.401197382,0.010745375,3.684792015,3.926239023,3.916644213
15854,504,207,0.105373261,6.224558429,5.33753808,0.10018307,9.699793943,6.018591561,4.713947672
15855,509,105,0.024206641,6.234410726,4.663439094,0.023918304,9.601703693,5.290180117,4.034075924
15856,494,675,0.055695334,6.204557763,6.516193076,0.054199634,9.898922179,7.29221132,4.304022606
15857,890,14,0.075074211,6.792344427,2.708050201,0.072389693,4.046871186,3.177244662,4.466180152
15858,510,124,0.073570403,6.23636959,4.828313737,0.070989919,9.582201081,5.468338784,4.453701691
15860,587,130,0.100580028,6.376726948,4.875197323,0.095837339,8.184792015,5.518999802,4.675207106
15861,593,627,0.049252426,6.386879319,6.442540166,0.048077936,8.083714194,7.212624162,4.249449965
15862,532,871,0.108513314,6.278521424,6.770789424,0.103019761,9.162534055,7.56732061,4.739235703
15863,897,18,0.109233449,6.800170068,2.944438979,0.10366919,3.968958481,3.43267939,4.745025119
15864,568,19,0.09441424,6.343880434,2.995732274,0.090219279,8.51181453,3.488105409,4.625124218
15865,577,35,0.030361786,6.359573869,3.583518938,0.02990999,8.355569442,4.123250309,4.08748955
15866,973,42,0.199506077,6.881411304,3.761200116,0.18190987,3.160114252,4.315247339,5.442511393
15867,497,439,0.127059677,6.210600077,6.086774727,0.119612185,9.838764413,6.828194541,4.887150935
15869,1149,13,-0.013771596,7.047517221,2.63905733,-0.013677629,1.506350465,3.102693004,3.6989223
15870,904,65,0.02632056,6.807934944,4.189654742,0.025980134,3.891650761,4.778222747,4.052456368
15872,886,100,0.098193327,6.787844982,4.615120517,0.093666399,4.091668021,5.23796849,4.655853996
15874,561,162,0.118249499,6.33150185,5.093750201,0.111764515,8.635056704,5.755161583,4.817191902
15877,873,121,-0.005993857,6.773080376,4.804021045,-0.005975966,4.238665625,5.442088818,3.767579737
15881,507,51,0.161467951,6.230481448,3.951243719,0.14968468,9.6408239,4.52060284,5.155235929
15882,1070,7,0.066073377,6.97634807,2.079441542,0.063982158,2.214916217,2.497988721,4.391230131
15883,874,44,-0.092103244,6.774223886,3.80666249,-0.088105418,4.227280741,4.364372637,3.035426514
15885,965,14,0.06827858,6.873163834,2.708050201,0.066048549,3.242226716,3.177244662,4.409651237
15888,951,2,-0.039806214,6.858565035,1.098612289,-0.039034363,3.387573529,1.438133614,3.47287654
15889,1028,24,0.020946841,6.936342736,3.218875825,0.020730473,2.613212524,3.729227736,4.005657603
15891,560,116,0.052292913,6.329720906,4.762173935,0.05097151,8.652787928,5.396870068,4.275245093
15894,585,2,-0.118900689,6.37331979,1.098612289,-0.112346676,8.218713956,1.438133614,2.819324809
15895,1021,11,-0.00342278,6.929516771,2.48490665,-0.003416935,2.681172378,2.936122335,3.790392532
15897,1066,21,-0.025043335,6.972606251,3.091042453,-0.024734889,2.252170067,3.591094772,3.600350978
15898,510,26,0.005144678,6.23636959,3.295836866,0.00513149,9.582201081,3.812389563,3.866598531
15900,895,43,-0.026007443,6.797940413,3.784189634,-0.025675001,3.991157107,4.340089133,3.591970234
15901,888,83,0.093976649,6.790097236,4.430816799,0.089819359,4.069244409,5.038815339,4.621559075
15903,565,71,0.028520112,6.338594078,4.276666119,0.028120984,8.564445912,4.872244669,4.07154124
15904,880,30,0.071301498,6.781057626,3.433987204,0.068874263,4.159243484,3.961670736,4.434841413
15906,546,173,0.173690864,6.304448802,5.159055299,0.160153368,8.904399006,5.825728342,5.248560352
15907,504,293,0.080137601,6.224558429,5.683579767,0.077088441,9.699793943,6.392513983,4.508067727
15909,562,13,0.20354996,6.333279628,2.63905733,0.18527549,8.617357002,3.102693004,5.472514629
15910,542,323,0.044158513,6.29710932,5.780743516,0.04321131,8.97747148,6.497506258,4.206065826
15912,504,38,0.086858375,6.224558429,3.663561646,0.08329131,9.699793943,4.209742094,4.563363971
15916,509,145,0.143253258,6.234410726,4.983606622,0.133877933,9.601703693,5.636143686,5.014324716
15917,590,23,-0.058796315,6.381816017,3.17805383,-0.057132711,8.134124833,3.685116695,3.311536568
15918,631,38,0.251411669,6.448889394,3.663561646,0.224272249,7.466336936,4.209742094,5.820156092
15921,502,46,0.078560906,6.22059017,3.850147602,0.075627659,9.739302248,4.411361364,4.495045398
15922,579,937,0.179150886,6.363028104,6.843749949,0.164794591,8.321178804,7.646159597,5.289935113
15923,501,2242,0.178210116,6.21860012,7.715569535,0.163996436,9.759115349,8.588222078,5.282819862
15925,1066,11,-0.133216688,6.972606251,2.48490665,-0.125060216,2.252170067,2.936122335,2.705988378
15930,939,20,0.36515011,6.845879875,3.044522438,0.311264393,3.513867991,3.540826618,6.595658381
15932,494,119,0.058344187,6.204557763,4.787491743,0.056705599,9.898922179,5.424227743,4.326362347
15933,893,70,0.045683559,6.795705775,4.262679877,0.044670795,4.01340534,4.85713155,4.21907659
15935,605,21,0.079333629,6.406879986,3.091042453,0.076343841,7.884585958,3.591094772,4.501429891
15937,936,6,0.143269775,6.842683282,1.945910149,0.13389238,3.545693526,2.353698644,5.014453509
15938,587,26,0.129129286,6.376726948,3.295836866,0.121446793,8.184792015,3.812389563,4.903505769
15939,510,115,0.045346361,6.23636959,4.753590191,0.044348277,9.582201081,5.387594728,4.216201455
15940,688,2,1,6.535241271,1.098612289,0.693147181,6.606610751,1.438133614,10
15942,1005,14,0.122906599,6.913737351,2.708050201,0.115920502,2.838273545,3.177244662,4.854240961
15944,1148,5,0.276797664,7.046647278,1.791759469,0.244355118,1.515011692,2.187127974,5.999187324
15945,508,2,0.062196246,6.232448017,1.098612289,0.060338695,9.621244582,1.438133614,4.358750032
15947,954,27,0.198537741,6.86171134,3.33220451,0.181102264,3.356248659,3.851687364,5.435311892
15948,880,60,0.042871174,6.781057626,4.110873864,0.041977653,4.159243484,4.693094458,4.195068241
15949,888,19,0.024996379,6.790097236,2.995732274,0.02468908,4.069244409,3.488105409,4.0409471
15950,502,57,0.220323598,6.22059017,4.060443011,0.199116068,9.739302248,4.638600368,5.595898186
15951,873,41,0.121747121,6.773080376,3.737669618,0.114887399,4.238665625,4.289820978,4.845031239
15952,570,92,0.175630547,6.34738921,4.532599493,0.16180464,8.476880881,5.148798711,5.263280816
15953,656,94,0.141007784,6.487684018,4.553876892,0.131911893,7.080094556,5.171790439,4.996798207
15955,540,134,0.073738993,6.293419279,4.905274778,0.071146943,9.014209824,5.551500611,4.455101504
15957,903,38,0.066651853,6.80682936,3.663561646,0.064524634,3.902658037,4.209742094,4.396066101
15958,946,6,0.099596217,6.853299093,1.945910149,0.094943037,3.440001665,2.353698644,4.667234742
15963,917,18,-0.145185955,6.822197391,2.944438979,-0.13556703,3.7496527,3.43267939,2.612324071
15965,510,99,0.070141472,6.23636959,4.605170186,0.067790857,9.582201081,5.227216457,4.425183254
15967,648,100,0.103012099,6.475432717,4.615120517,0.098044709,7.202069496,5.23796849,4.694884984
15969,874,19,0.172857863,6.774223886,2.995732274,0.159443388,4.227280741,3.488105409,5.242231147
15970,639,9,0.086737243,6.461468176,2.302585093,0.083179852,7.341101575,2.739111048,4.562370365
15971,655,35,0.334526585,6.486160789,3.583518938,0.288576611,7.095259951,4.123250309,6.393405328
15973,509,5,0.268923277,6.234410726,1.791759469,0.238168727,9.601703693,2.187127974,5.944037978
15974,524,195,0.071260327,6.263398263,5.278114659,0.068835831,9.31310146,5.954380369,4.434498805
15975,956,24,0.060743398,6.863803391,3.218875825,0.058969981,3.335420032,3.729227736,4.346548462
15976,493,182,0.126763982,6.202535517,5.209486153,0.119349791,9.919055815,5.880222433,4.884811789
15977,889,60,0.058562736,6.791221463,4.110873864,0.056912079,4.058051513,4.693094458,4.328203032
15978,949,48,0.18078566,6.856461985,3.891820298,0.166180031,3.408511665,4.456391648,5.302285786
15980,626,61,-0.007582788,6.440946541,4.127134385,-0.007554183,7.54541662,4.710665096,3.753510522
15981,512,145,0.095734016,6.240275845,4.983606622,0.091424473,9.543310095,5.636143686,4.635868065
15983,503,80,0.094828458,6.222576268,4.394449155,0.090597692,9.719528498,4.999517537,4.628497624
15984,602,245,0.096211763,6.401917197,5.505331536,0.091860384,7.933995886,6.199904211,4.639754052
15985,567,62,-0.011119095,6.342121419,4.143134726,-0.011057732,8.529327428,4.727954593,3.7222777
15986,902,14,-0.016913431,6.805722553,2.708050201,-0.016771991,3.913677495,3.177244662,3.671337225
15987,653,110,0.059709765,6.483107351,4.709530201,0.057995064,7.125660219,5.339984805,4.337857441
15990,916,49,0.007969364,6.821107472,3.912023005,0.007937777,3.760504014,4.478222096,3.891615526
15992,875,3,0.027327836,6.775366091,1.386294361,0.026961097,4.215908861,1.74899436,4.061201282
15993,880,514,0.096276596,6.781057626,6.244166901,0.091919526,4.159243484,6.998267873,4.640281273
